#Ranger mon chinois : recto de la note, paquet, rang (ordre des nouvelles cartes)
刚刚	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3223
白天	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3224
才	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3225
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">刚 / 刚才 — venir de, à l'instant</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3226
已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3227
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">已经…了 — déjà</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3228
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">要 / 会 — deux futurs</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3229
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">不能 vs 不会 — ne pas pouvoir / il est improbable que</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3230
教学楼	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3231
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">可能 — peut-être, il est possible que</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3232
Traduisez en chinois (structure : 可能) :<br><br><i>Il n'est peut-être pas au courant de cette affaire.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3233
下雨	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3234
Complétez avec la bonne structure (sens : peut-être, il est possible que) :<br><br>明天___会下雨。<br><br><i>Il va peut-être pleuvoir demain.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3235
帮忙	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3236
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">帮忙 / 游泳 / 跳舞 / 跑步 — verbes séparables : place de l'objet et de la durée</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3237
快。。。了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3238
Choisissez la bonne forme :<br><br>我想请你___，可以吗？<br><br>Choix : 帮个忙 / 帮忙个 / 帮忙一个	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3239
Trouvez et corrigez l'erreur dans cette phrase :<br><br>你可以帮忙我吗？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3240
有时候	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3241
正	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3242
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">有时候 / 正 / 还没…呢 — parfois ; justement en train de ; pas encore</span><br><br><small style=""color:#888"">HSK 2</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3243
Trouvez et corrigez l'erreur dans cette phrase :<br><br>周末我去有时候公园跑步。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3244
在 / 正在 / 着	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3245
Choisissez la bonne forme :<br><br>我到他家的时候，他___看书呢。<br><br>Choix : 正 / 已经 / 有时候	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3246
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">了 après le verbe / 了 en fin de phrase</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3247
见面	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3248
洗澡	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3249
放假	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3250
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">见面 / 结婚 / 洗澡 / 放假 — verbes séparables (verbe + objet)</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3251
V + 着	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3252
Choisissez la bonne forme :<br><br>我明天下午要___见面。<br><br>Choix : 跟朋友 / 朋友 / 对朋友	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3253
Trouvez et corrigez l'erreur dans cette phrase :<br><br>我们以前见面过，你还记得吗？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3254
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">马上 / 一直 / 一会儿 / 刚刚 / 才 — adverbes de temps</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3255
Trouvez et corrigez l'erreur dans cette phrase :<br><br>你累了，先一会儿休息吧。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3256
Choisissez la bonne forme :<br><br>你先休息，我们___再说。<br><br>Choix : 一会儿 / 一直 / 刚刚	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3257
大概	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3258
开学	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3259
必须	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3260
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">大概 / 好像 / 一定 / 必须 — adverbes de probabilité et d'obligation</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3261
重要	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3262
Choisissez la bonne forme :<br><br>明天的会很重要，你___参加。<br><br>Choix : 必须 / 大概 / 好像	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3263
Trouvez et corrigez l'erreur dans cette phrase :<br><br>明天是周末，你不必须早起。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3264
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">从 + moment + 起 — à partir de</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3265
听讲	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3266
Choisissez la bonne forme :<br><br>___，图书馆晚上十点关门。<br><br>Choix : 从下星期起 / 从下星期到 / 下星期从起	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3267
Traduisez en chinois (structure : 从 + moment + 起) :<br><br><i>À partir du mois prochain, nous aurons cours tous les matins.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3268
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">（在）…以前 / 以后 / 前 / 后 — avant / après (repère dans le temps)</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3269
Traduisez en chinois (structure : （在）…以前 / 以后 / 前 / 后) :<br><br><i>Avant de venir en Chine, je n'avais jamais étudié le chinois.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3270
Trouvez et corrigez l'erreur dans cette phrase :<br><br>我们以后吃饭去看电影吧。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3271
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">该 + V + 了 — il est temps de…</span><br><br><small style=""color:#888"">HSK 3</small>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3272
夜里	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3273
Trouvez et corrigez l'erreur dans cette phrase :<br><br>都十二点了，我们该吃饭。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3274
Traduisez en chinois (structure : 该 + V + 了) :<br><br><i>Il est temps qu'on y aille, à demain !</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3275
Remettez les mots dans le bon ordre :<br><br>二十多个 / 学生 / 坐着 / 教室里	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3276
Remettez les mots dans le bon ordre :<br><br>有我 / 这么高了 / 我弟弟 / 已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3277
Quelle question appelle cette réponse ?<br><br>— 我们下个星期二考试。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3278
Remettez les mots dans le bon ordre :<br><br>在 / 呢 / 外面 / 下雨 / 还	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3279
正是	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3280
Choisissez la bonne particule aspectuelle :<br><br>门一直关___，里面没有人。<br><br>Choix : 了 / 着 / 过	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3281
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">正</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3282
桌子上放着一个白色的杯子和一本黄色的书。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3283
Quel caractère correspond à ce pinyin et ce sens ?<br><br><b>gōngzuò</b> — travail<br><br>Choix : 公作 / 工作 / 功作	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3284
你再不走，火车就要开了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3285
我已经好了，明天可以去上班了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3286
加	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3287
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">力</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3288
Écrivez cette phrase en caractères, puis traduisez-la :<br><br><i>Nǐ gěi wǒ dǎ diànhuà de shíhou, wǒ zhèngzài xǐzǎo.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3289
Choisissez la bonne forme :<br><br>我还没吃早饭___。<br><br>Choix : 呢 / 了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3290
"<div style=""font-size:18px;color:#888"">✍️ Écrivez le caractère</div><div style=""font-size:30px;margin:6px 0""><span class=""t0"">zhe</span> / <span class=""t2"">zháo</span></div><div style=""font-size:20px"">particule de continuité (état en cours)</div><div style=""text-align:left;font-size:22px;margin-top:10px;line-height:1.7"">＿急 <span class=""t2"">zháo</span><span class=""t2"">jí</span> — être pressé ; s&#x27;inquiéter ; être anxieux<br>接＿ <span class=""t1"">jiē</span><span class=""t0"">zhe</span> — ensuite / à la suite (enchaînement immédiat)<br>随＿ <span class=""t2"">suí</span><span class=""t0"">zhe</span> — avec ; à mesure que ; au fur et à mesure</div>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3291
Choisissez la bonne forme :<br><br>外面正___下雨呢，你等一会儿再走吧。<br><br>Choix : 在 / 着 / 了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3292
Remettez les mots dans le bon ordre :<br><br>去了 / 家 / 他 / 回 / 已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3293
出门前再检查一下，别把东西忘在房间里。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3294
记	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3295
Identifiez la structure grammaticale :<br><br>连小孩子都会这道题。— Quel est le rôle de 连…都 ?<br><br>Choix : Opposition : malgré X, Y / Concession : bien que X, Y / Renforcement : même X fait/sait Y	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3296
今天天气怎么样？有没有下雨？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3297
出发前，我已经把行李和护照都准备好了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3298
明天会下雨吗？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3299
Choisissez la bonne particule aspectuelle :<br><br>他站___门口，等了好长时间。<br><br>Choix : 在 / 了 / 着	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3300
外边在下雨，我们在家看电视吧。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3301
页	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3302
这件事我已经发邮件告诉经理了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3303
Complétez la phrase :<br><br>他每天坐___去上班，路上大概要花四十分钟。<br><br>Choix : 地铁 / 椅子 / 镜子	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3304
Choisissez la bonne forme :<br><br>___对健康很重要。<br><br>Choix : 早睡早起 / 早睡早起的 / 让早睡早起	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3305
Quel est le pinyin correct pour ce caractère ?<br><br>着 (dans 门开着)<br><br>Choix : zhe / zhāo / zháo	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3306
Remettez les mots dans le bon ordre :<br><br>已经 / 三年了 / 来中国 / 我	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3307
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">剧</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3308
室	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3309
我们明天在老地方见面，怎么样？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3310
Réduplication — choisissez la bonne forme :<br><br>Pour dire 'essayer un peu', on dit 试___试<br><br>Choix : 试 / 一 / 着	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3311
门关着呢，你推一下。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3312
Complétez avec la bonne structure (sens : il est temps de…) :<br><br>我们___走___，明天见！<br><br><i>Il est temps qu'on y aille, à demain !</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3313
Écrivez cette phrase en caractères, puis traduisez-la :<br><br><i>Mén kāizhe, dēng yě liàngzhe.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3314
Remettez les mots dans le bon ordre :<br><br>坐着 / 十来个 / 房间里 / 学生	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3315
怕	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3316
Traduisez en chinois (structure : 自己) :<br><br><i>L'enfant sait déjà s'habiller tout seul.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3317
Remettez les mots dans le bon ordre :<br><br>就 / 天来 / 他们 / 聊起 / 一见面	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3318
Quelle question appelle cette réponse ?<br><br>— 因为他明天要考试。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3319
Choisissez la bonne forme :<br><br>现在___十二点了，我们去吃饭吧。<br><br>Choix : 已经 / 不 / 没	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3320
Remettez les mots dans le bon ordre :<br><br>不到 / 离放假 / 两个星期 / 还有	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3321
我们已经给过钱了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3322
学期	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3323
Remettez les mots dans le bon ordre :<br><br>睡不着 / 一 / 就 / 喝咖啡 / 我	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3324
Remettez les mots dans le bon ordre :<br><br>认识 / 十多年了 / 我们 / 已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3325
Remettez les mots dans le bon ordre :<br><br>已经 / 三年了 / 来中国 / 他	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3326
因为下雨，所以我没有出门。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3327
我经常十二点以后才睡觉。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3328
Remettez les mots dans le bon ordre :<br><br>快进去吧 / 就要 / 开始了， / 电影	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3329
耳机	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3330
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">努</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3331
Remettez les mots dans le bon ordre :<br><br>走了进来 / 一个大包 / 妈妈 / 拿着	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3332
Remettez les mots dans le bon ordre :<br><br>两个星期 / 见面了 / 没 / 我们 / 已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3333
别着急，我马上就到。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3334
Choisissez la bonne forme :<br><br>外面下雨了，我们___坐车去吧。<br><br>Choix : 还是 / 或者 / 还有	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3335
我已经到家了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3336
交费	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3337
Remettez les mots dans le bon ordre :<br><br>更 / 不知道了 / 连他都 / 不知道，我就	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3338
Choisissez la bonne particule aspectuelle :<br><br>她学___多年中文，说___很流利。<br><br>Choix : 着/着 / 了/得 / 过/过	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3339
Placez <b>已经</b> au bon endroit :<br><br>他 A 睡觉 B 了 C ，你别给他打电话。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3340
Placez <b>着</b> au bon endroit :<br><br>教室的门 A 开 B ， C 里面没有人。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3341
Choisissez la bonne forme :<br><br>他___，没说话。<br><br>Choix : 笑了笑 / 笑笑了 / 笑一笑了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3342
我已经吃过饭了，不用再等我。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3343
分组	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3344
如果你需要帮忙，就给我打电话。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3345
我不喜欢下雨天。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3346
快下雨了，快把衣服收进来！	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3347
Choisissez la bonne particule aspectuelle :<br><br>你吃___没有？（As-tu mangé ? — ce repas-ci, maintenant）<br><br>Choix : 过 / 着 / 了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3348
"Ce mot est écrit en caractères non simplifiés. Lisez-le et donnez sa forme simplifiée :<br><br><span class=""hanzi"">必須</span>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3349
Choisissez la bonne forme :<br><br>___，他在北京工作过两年。<br><br>Choix : 来上海以前 / 以前来上海 / 在以前来上海	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3350
名单	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3351
她睡觉前一定要洗澡，不洗澡就睡不着。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3352
Complétez ce chengyu :<br><br>身___力行<br><br>Choix : 心 / 体 / 手	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3353
Remettez les mots dans le bon ordre :<br><br>去机场 / 经理 / 重要的客人 / 叫我 / 接一位	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3354
Choisissez la bonne particule aspectuelle :<br><br>她在房间里坐___看书，没注意到我进来。<br><br>Choix : 过 / 着 / 了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3355
Traduisez en chinois (structure : 因为 + groupe nominal) :<br><br><i>À cause de la forte pluie, nous ne sommes pas allés au parc.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3356
北京现在冷不冷？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3357
得分	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3358
"Ce mot est écrit en caractères non simplifiés. Lisez-le et donnez sa forme simplifiée :<br><br><span class=""hanzi"">已經</span>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3359
不好意思，我们能不能换个时间见面？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3360
今天我忙了一天，现在只想洗澡睡觉。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3361
Quel est le pinyin correct pour ce caractère ?<br><br>着 (dans 看着)<br><br>Choix : zhāo / zhe / zhé	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3362
Réduplication — choisissez la bonne forme :<br><br>Comment dit-on que quelqu'un rit aux éclats avec AA ?<br><br>Choix : 大笑哈哈 / 哈哈大笑 / 笑哈哈	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3363
我有件事想请你帮忙，你现在方便吗？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3364
校园	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3365
Choisissez la bonne particule aspectuelle :<br><br>我昨天看___一部很好看的电影。<br><br>Choix : 了 / 过 / 着	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3366
你再说也没用，他已经决定了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3367
Choisissez la bonne forme :<br><br>___你去哪儿了？我给你打了两个电话。<br><br>Choix : 刚 / 刚才	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3368
Complétez avec la bonne structure (sens : action en cours, sans 在) :<br><br>妈妈做饭___，你等一下。<br><br><i>Maman est en train de préparer le repas, attends un peu.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3369
这本书是我从图书馆借的，下周就要还了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3370
"<div style=""font-size:18px;color:#888"">✍️ Écrivez le caractère</div><div style=""font-size:30px;margin:6px 0""><span class=""t3"">yǔ</span></div><div style=""font-size:20px"">pluie</div><div style=""text-align:left;font-size:22px;margin-top:10px;line-height:1.7"">下＿ <span class=""t4"">xià</span><span class=""t3"">yǔ</span> — pleuvoir, il pleut<br>＿衣 <span class=""t3"">yǔ</span><span class=""t1"">yī</span> — imperméable, k-way<br>暴＿ <span class=""t4"">bào</span><span class=""t3"">yǔ</span> — pluie torrentielle, averse violente</div>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3371
Choisissez la bonne particule aspectuelle :<br><br>这件衣服我买___三年了。<br><br>Choix : 着 / 了 / 过	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3372
校长	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3373
他一回家就开始做作业。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3374
Trouvez et corrigez l'erreur dans cette phrase :<br><br>今天太冷了，他能不来了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3375
Placez <b>了</b> au bon endroit :<br><br>昨天我 A 买 B 一本词典 C 。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3376
Remettez les mots dans le bon ordre :<br><br>才 / 两个月 / 会开车 / 他 / 学了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3377
Choisissez la bonne forme :<br><br>卖水果___已经走了。<br><br>Choix : 的 / 地 / 得	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3378
Complétez ce chengyu :<br><br>马到成___<br><br>Choix : 功 / 利 / 胜	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3379
班级	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3380
Faites une seule phrase avec <b>的时候</b> :<br><br>我到家。<br>妈妈正在做饭。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3381
Remettez les mots dans le bon ordre :<br><br>准备好了 / 已经 / 把明天要用的 / 我 / 东西	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3382
我已经决定了，要换个工作。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3383
我的已经办好了，你的呢？	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3384
Remettez les mots dans le bon ordre :<br><br>就要 / 开始了 / 下周 / 我们的考试	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3385
Choisissez la bonne forme :<br><br>___他还在睡觉，你再等等。<br><br>Choix : 可能 / 能 / 可以	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3386
笔记	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3387
Remettez les mots dans le bon ordre :<br><br>两次了 / 看过 / 这个电影我 / 已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3388
Complétez avec la bonne structure (sens : à partir de) :<br><br>___明天___，我要早点儿睡觉。<br><br><i>À partir de demain, je vais me coucher plus tôt.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3389
Traduisez en chinois (structure : Verbe + 呢) :<br><br><i>Ne parlez pas, les enfants dorment.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3390
Paire minimale — connaissez-vous la différence de ton et de sens ?<br><br><b>语 vs 雨 vs 鱼</b>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3391
"Ce mot est écrit en caractères non simplifiés. Lisez-le et donnez sa forme simplifiée :<br><br><span class=""hanzi"">幫忙</span>"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3392
Remettez les mots dans le bon ordre :<br><br>我们回家吧 / 要 / 下雨了， / 天	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3393
难题	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3394
我不喜欢下雨天，出门太不方便了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3395
我在一家中国公司工作，已经两年了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3396
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">担</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3397
Quelle question appelle cette réponse ?<br><br>— 我每天晚上十二点才睡觉。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3398
Traduisez en chinois (structure : 有时候 / 正 / 还没…呢) :<br><br><i>Quand tu es arrivé(e), j'étais justement en train de manger.</i>	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3399
Remettez les mots dans le bon ordre :<br><br>你 / 一个上午了 / 我已经 / 找了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3400
笔记本	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3401
我喜欢喝咖啡，但是晚上不能喝，会睡不着。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3402
Trouvez et corrigez l'erreur dans cette phrase :<br><br>今天早上天气下雨了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3403
这本书我已经看过三遍了。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3404
Trouvez et corrigez l'erreur dans cette phrase :<br><br>她正忙着准备考试，没空出玩去。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3405
Remettez les mots dans le bon ordre :<br><br>给他 / 打过电话了 / 我 / 已经	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3406
Choisissez la bonne particule aspectuelle :<br><br>外面下___大雨，他还是出门了。<br><br>Choix : 着 / 了 / 过	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3407
文章	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3408
Remettez les mots dans le bon ordre :<br><br>昨天 / 睡觉 / 晚上 / 才 / 我 / 十点	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3409
Remettez les mots dans le bon ordre :<br><br>在十点 / 回来 / 以前 / 你 / 必须	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3410
有问题的同学请举手。	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3411
Remettez les mots dans le bon ordre :<br><br>身体健康 / 来说，最重要的 / 对我 / 是	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3412
Choisissez la bonne forme :<br><br>___，我们在家看电视吧。<br><br>Choix : 下雨了 / 它下雨了 / 他下雨了	Chinois::1 · Premier niveau::L10 · Se situer dans le temps	3413
